Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
06/30/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/01/2023,AQS,60731201,1,0.042,ppm,39,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/02/2023,AQS,60731201,1,0.045,ppm,42,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/03/2023,AQS,60731201,1,0.041,ppm,38,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/04/2023,AQS,60731201,1,0.035,ppm,32,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/05/2023,AQS,60731201,1,0.042,ppm,39,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/06/2023,AQS,60731201,1,0.038,ppm,35,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/07/2023,AQS,60731201,1,0.037,ppm,34,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/08/2023,AQS,60731201,1,0.041,ppm,38,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/09/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/10/2023,AQS,60731201,1,0.044,ppm,41,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/11/2023,AQS,60731201,1,0.053,ppm,49,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/12/2023,AQS,60731201,1,0.054,ppm,50,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/13/2023,AQS,60731201,1,0.049,ppm,45,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/14/2023,AQS,60731201,1,0.049,ppm,45,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/15/2023,AQS,60731201,1,0.037,ppm,34,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/16/2023,AQS,60731201,1,0.04,ppm,37,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/17/2023,AQS,60731201,1,0.045,ppm,42,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/18/2023,AQS,60731201,1,0.044,ppm,41,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/19/2023,AQS,60731201,1,0.041,ppm,38,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/20/2023,AQS,60731201,1,0.046,ppm,43,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/21/2023,AQS,60731201,1,0.043,ppm,40,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/22/2023,AQS,60731201,1,0.041,ppm,38,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/23/2023,AQS,60731201,1,0.026,ppm,24,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/24/2023,AQS,60731201,1,0.038,ppm,35,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/25/2023,AQS,60731201,1,0.054,ppm,50,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/26/2023,AQS,60731201,1,0.049,ppm,45,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/27/2023,AQS,60731201,1,0.041,ppm,38,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/28/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/29/2023,AQS,60731201,1,0.041,ppm,38,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/30/2023,AQS,60731201,1,0.037,ppm,34,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
07/31/2023,AQS,60731201,1,0.029,ppm,27,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/01/2023,AQS,60731201,1,0.036,ppm,33,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/02/2023,AQS,60731201,1,0.037,ppm,34,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/03/2023,AQS,60731201,1,0.037,ppm,34,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/04/2023,AQS,60731201,1,0.041,ppm,38,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/05/2023,AQS,60731201,1,0.043,ppm,40,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/06/2023,AQS,60731201,1,0.049,ppm,45,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/07/2023,AQS,60731201,1,0.049,ppm,45,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/08/2023,AQS,60731201,1,0.035,ppm,32,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/09/2023,AQS,60731201,1,0.031,ppm,29,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/10/2023,AQS,60731201,1,0.023,ppm,21,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/11/2023,AQS,60731201,1,0.025,ppm,23,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/12/2023,AQS,60731201,1,0.03,ppm,28,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/13/2023,AQS,60731201,1,0.03,ppm,28,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/14/2023,AQS,60731201,1,0.041,ppm,38,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/15/2023,AQS,60731201,1,0.046,ppm,43,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/16/2023,AQS,60731201,1,0.045,ppm,42,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/17/2023,AQS,60731201,1,0.044,ppm,41,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/18/2023,AQS,60731201,1,0.041,ppm,38,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/19/2023,AQS,60731201,1,0.035,ppm,32,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/20/2023,AQS,60731201,1,0.01,ppm,9,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/21/2023,AQS,60731201,1,0.019,ppm,18,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/22/2023,AQS,60731201,1,0.032,ppm,30,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/23/2023,AQS,60731201,1,0.042,ppm,39,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/24/2023,AQS,60731201,1,0.034,ppm,31,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/25/2023,AQS,60731201,1,0.041,ppm,38,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/26/2023,AQS,60731201,1,0.051,ppm,47,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/27/2023,AQS,60731201,1,0.057,ppm,58,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/28/2023,AQS,60731201,1,0.056,ppm,54,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/29/2023,AQS,60731201,1,0.057,ppm,58,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/30/2023,AQS,60731201,1,0.05,ppm,46,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/31/2023,AQS,60731201,1,0.04,ppm,37,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/01/2023,AQS,60731201,1,0.033,ppm,31,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/02/2023,AQS,60731201,1,0.016,ppm,15,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/03/2023,AQS,60731201,1,0.022,ppm,20,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/04/2023,AQS,60731201,1,0.025,ppm,23,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/05/2023,AQS,60731201,1,0.027,ppm,25,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/06/2023,AQS,60731201,1,0.035,ppm,32,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/07/2023,AQS,60731201,1,0.045,ppm,42,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/08/2023,AQS,60731201,1,0.038,ppm,35,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/09/2023,AQS,60731201,1,0.047,ppm,44,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/10/2023,AQS,60731201,1,0.04,ppm,37,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/11/2023,AQS,60731201,1,0.037,ppm,34,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/12/2023,AQS,60731201,1,0.032,ppm,30,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/13/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/14/2023,AQS,60731201,1,0.035,ppm,32,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/15/2023,AQS,60731201,1,0.033,ppm,31,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/16/2023,AQS,60731201,1,0.03,ppm,28,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/17/2023,AQS,60731201,1,0.03,ppm,28,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/18/2023,AQS,60731201,1,0.03,ppm,28,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/19/2023,AQS,60731201,1,0.033,ppm,31,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/20/2023,AQS,60731201,1,0.038,ppm,35,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/21/2023,AQS,60731201,1,0.036,ppm,33,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/22/2023,AQS,60731201,1,0.031,ppm,29,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/23/2023,AQS,60731201,1,0.041,ppm,38,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/24/2023,AQS,60731201,1,0.034,ppm,31,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/25/2023,AQS,60731201,1,0.04,ppm,37,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/26/2023,AQS,60731201,1,0.04,ppm,37,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/27/2023,AQS,60731201,1,0.044,ppm,41,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/28/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/29/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
09/30/2023,AQS,60731201,1,0.019,ppm,18,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/01/2023,AQS,60731201,1,0.026,ppm,24,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/02/2023,AQS,60731201,1,0.029,ppm,27,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/03/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/04/2023,AQS,60731201,1,0.049,ppm,45,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/05/2023,AQS,60731201,1,0.042,ppm,39,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/06/2023,AQS,60731201,1,0.052,ppm,48,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/07/2023,AQS,60731201,1,0.054,ppm,50,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/08/2023,AQS,60731201,1,0.055,ppm,51,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/09/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/10/2023,AQS,60731201,1,0.03,ppm,28,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/11/2023,AQS,60731201,1,0.027,ppm,25,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/12/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/13/2023,AQS,60731201,1,0.035,ppm,32,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/14/2023,AQS,60731201,1,0.047,ppm,44,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/15/2023,AQS,60731201,1,0.054,ppm,50,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/16/2023,AQS,60731201,1,0.047,ppm,44,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/17/2023,AQS,60731201,1,0.055,ppm,51,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/18/2023,AQS,60731201,1,0.044,ppm,41,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/19/2023,AQS,60731201,1,0.056,ppm,54,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/20/2023,AQS,60731201,1,0.061,ppm,71,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/21/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/22/2023,AQS,60731201,1,0.026,ppm,24,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/23/2023,AQS,60731201,1,0.02,ppm,19,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/24/2023,AQS,60731201,1,0.029,ppm,27,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/25/2023,AQS,60731201,1,0.019,ppm,18,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/26/2023,AQS,60731201,1,0.03,ppm,28,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/27/2023,AQS,60731201,1,0.033,ppm,31,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/28/2023,AQS,60731201,1,0.036,ppm,33,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/29/2023,AQS,60731201,1,0.037,ppm,34,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/30/2023,AQS,60731201,1,0.037,ppm,34,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
10/31/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/01/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/02/2023,AQS,60731201,1,0.046,ppm,43,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/03/2023,AQS,60731201,1,0.055,ppm,51,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/04/2023,AQS,60731201,1,0.057,ppm,58,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/05/2023,AQS,60731201,1,0.06,ppm,67,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/06/2023,AQS,60731201,1,0.046,ppm,43,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/07/2023,AQS,60731201,1,0.031,ppm,29,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/08/2023,AQS,60731201,1,0.032,ppm,30,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/09/2023,AQS,60731201,1,0.034,ppm,31,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/10/2023,AQS,60731201,1,0.035,ppm,32,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/11/2023,AQS,60731201,1,0.042,ppm,39,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/12/2023,AQS,60731201,1,0.039,ppm,36,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/13/2023,AQS,60731201,1,0.041,ppm,38,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/14/2023,AQS,60731201,1,0.043,ppm,40,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
11/15/2023,AQS,60731201,1,0.021,ppm,19,Pala Airpad,17,100.0,44201,Ozone,87.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
