pop_total,med_income,med_age,white_alone,black_alone,asian_alone,hispanic_any,pop_below_poverty,NAME,state,county,tract,GEOID,p_white,p_black,p_asian,p_hispanic,p_poverty,STATE,COUNTY,TRACT,centroid_lon,centroid_lat,region
3315.0,144375.0,38.2,1264.0,181.0,724.0,1631.0,47.0,Census Tract 134.23; San Diego County; California,06,073,013423,06073013423,0.3812971342383107,0.05460030165912519,0.21840120663650076,0.49200603318250374,0.014177978883861237,06,073,013423,-116.98485398839908,32.68464202320186,coastal
6647.0,160263.0,36.7,2401.0,132.0,750.0,4250.0,196.0,Census Tract 134.24; San Diego County; California,06,073,013424,06073013424,0.36121558597863695,0.019858582819316985,0.11283285692793742,0.639386189258312,0.02948698661050098,06,073,013424,-116.961054509901,32.65517873762376,coastal
1987.0,188339.0,46.7,747.0,46.0,276.0,977.0,51.0,Census Tract 134.25; San Diego County; California,06,073,013425,06073013425,0.3759436336185204,0.02315047810770005,0.1389028686462003,0.49169602415702063,0.025666834423754403,06,073,013425,-116.9434166651376,32.652309165137616,coastal
5992.0,99470.0,32.0,3225.0,651.0,238.0,1882.0,719.0,Census Tract 135.03; San Diego County; California,06,073,013503,06073013503,0.5382176234979973,0.10864485981308411,0.0397196261682243,0.31408544726301735,0.11999332443257676,06,073,013503,-116.98337384025558,32.73833723961661,coastal
3991.0,138304.0,40.8,1853.0,568.0,376.0,1086.0,101.0,Census Tract 135.04; San Diego County; California,06,073,013504,06073013504,0.4642946629917314,0.14232022049611626,0.0942119769481333,0.27211225256827865,0.025306940616386872,06,073,013504,-116.9812573258786,32.72489042811502,coastal
5948.0,122422.0,38.2,2646.0,1078.0,315.0,1673.0,823.0,Census Tract 135.05; San Diego County; California,06,073,013505,06073013505,0.4448554135843981,0.1812373907195696,0.052958977807666445,0.281271015467384,0.1383658372562206,06,073,013505,-116.96542348648649,32.7371579945946,coastal
4330.0,102031.0,37.8,1989.0,130.0,313.0,2066.0,570.0,Census Tract 135.06; San Diego County; California,06,073,013506,06073013506,0.45935334872979217,0.03002309468822171,0.07228637413394919,0.4771362586605081,0.13163972286374134,06,073,013506,-116.95903179741379,32.7247829612069,coastal
5475.0,114656.0,41.4,3587.0,300.0,136.0,1933.0,395.0,Census Tract 136.01; San Diego County; California,06,073,013601,06073013601,0.6551598173515982,0.0547945205479452,0.024840182648401828,0.35305936073059363,0.07214611872146119,06,073,013601,-116.9752446858006,32.756226667673715,coastal
6097.0,103606.0,38.5,4441.0,122.0,479.0,784.0,319.0,Census Tract 136.04; San Diego County; California,06,073,013604,06073013604,0.7283910119731015,0.020009840905363292,0.07856322781695917,0.1285878300803674,0.05232081351484336,06,073,013604,-116.91936648058253,32.75342076699029,coastal
6286.0,157344.0,46.7,5092.0,1.0,200.0,712.0,225.0,Census Tract 136.05; San Diego County; California,06,073,013605,06073013605,0.810054088450525,0.0001590836780146357,0.03181673560292714,0.11326757874642061,0.03579382755329303,06,073,013605,-116.95140638840071,32.75880800527241,coastal
2301.0,80885.0,43.8,1737.0,154.0,52.0,310.0,106.0,Census Tract 136.07; San Diego County; California,06,073,013607,06073013607,0.7548891786179922,0.06692742285962625,0.022598870056497175,0.13472403302911778,0.04606692742285962,06,073,013607,-116.95116927853881,32.74687098630137,coastal
3881.0,84926.0,44.5,2893.0,4.0,172.0,667.0,732.0,Census Tract 136.08; San Diego County; California,06,073,013608,06073013608,0.7454264364854419,0.001030662200463798,0.044318474619943315,0.17186292192733832,0.18861118268487503,06,073,013608,-116.93260412258066,32.75074483870968,coastal
2393.0,120464.0,47.9,1805.0,27.0,146.0,687.0,197.0,Census Tract 137.01; San Diego County; California,06,073,013701,06073013701,0.754283326368575,0.011282908483075638,0.061011282908483074,0.287087338069369,0.08232344337651483,06,073,013701,-116.9897371325,32.758679282500005,coastal
5417.0,92566.0,33.3,2802.0,497.0,377.0,2830.0,517.0,Census Tract 137.02; San Diego County; California,06,073,013702,06073013702,0.5172604762783829,0.09174820011076242,0.06959571718663467,0.5224293889606794,0.09544028059811704,06,073,013702,-116.99710412466844,32.73804234217507,coastal
5522.0,82404.0,38.6,2862.0,687.0,386.0,2667.0,1005.0,Census Tract 138.01; San Diego County; California,06,073,013801,06073013801,0.5182904744657733,0.1244114451285766,0.06990220934444041,0.48297718218036945,0.18199927562477364,06,073,013801,-117.00756956569343,32.74926997445255,coastal
3261.0,79583.0,34.1,905.0,572.0,83.0,1918.0,359.0,Census Tract 138.02; San Diego County; California,06,073,013802,06073013802,0.27752223244403557,0.1754063170806501,0.025452315240723705,0.588163140141061,0.11008892977614229,06,073,013802,-117.0091951076923,32.734501123076925,coastal
3928.0,128289.0,34.6,1244.0,216.0,393.0,2082.0,209.0,Census Tract 139.03; San Diego County; California,06,073,013903,06073013903,0.3167006109979633,0.054989816700611,0.10005091649694502,0.530040733197556,0.05320773930753564,06,073,013903,-116.99800642599277,32.704431927797835,coastal
4748.0,127019.0,36.1,1805.0,553.0,517.0,1935.0,155.0,Census Tract 139.05; San Diego County; California,06,073,013905,06073013905,0.38016006739679864,0.11647009267059814,0.10888795282224094,0.40754001684919966,0.03264532434709351,06,073,013905,-116.98994072072072,32.72268776126126,coastal
5022.0,70833.0,35.3,1972.0,624.0,645.0,1930.0,936.0,Census Tract 139.06; San Diego County; California,06,073,013906,06073013906,0.3926722421346077,0.12425328554360812,0.12843488649940263,0.3843090402230187,0.1863799283154122,06,073,013906,-117.00543949560118,32.72783724340176,coastal
3718.0,59621.0,30.2,946.0,611.0,142.0,2532.0,636.0,Census Tract 139.07; San Diego County; California,06,073,013907,06073013907,0.25443786982248523,0.16433566433566432,0.038192576654115115,0.6810112963959117,0.171059709521248,06,073,013907,-117.00382443646407,32.72151156906077,coastal
4133.0,87188.0,33.8,1373.0,677.0,307.0,2108.0,379.0,Census Tract 139.08; San Diego County; California,06,073,013908,06073013908,0.33220421001693684,0.16380353254294702,0.07428018388579724,0.510041132349383,0.09170094362448585,06,073,013908,-117.00490051181102,32.71114103937008,coastal
4872.0,96767.0,45.2,2107.0,269.0,425.0,2308.0,399.0,Census Tract 139.09; San Diego County; California,06,073,013909,06073013909,0.4324712643678161,0.05521346469622332,0.08723316912972086,0.47372742200328405,0.08189655172413793,06,073,013909,-116.98853705235602,32.71209116753926,coastal
5064.0,78529.0,37.3,1943.0,466.0,532.0,2268.0,603.0,Census Tract 140.01; San Diego County; California,06,073,014001,06073014001,0.3836887835703002,0.09202211690363349,0.10505529225908374,0.44786729857819907,0.11907582938388625,06,073,014001,-117.02350300518135,32.73667084455958,coastal
4132.0,77500.0,37.2,1571.0,799.0,328.0,1680.0,475.0,Census Tract 140.02; San Diego County; California,06,073,014002,06073014002,0.3802032913843175,0.19336882865440463,0.07938044530493708,0.40658276863504356,0.11495643756050339,06,073,014002,-117.01938284946237,32.72465244623656,coastal
4050.0,98750.0,41.3,1687.0,280.0,261.0,1628.0,167.0,Census Tract 141.01; San Diego County; California,06,073,014101,06073014101,0.4165432098765432,0.0691358024691358,0.06444444444444444,0.4019753086419753,0.041234567901234566,06,073,014101,-117.03276605319148,32.722853723404256,coastal
3368.0,103617.0,40.5,602.0,910.0,580.0,1528.0,378.0,Census Tract 141.02; San Diego County; California,06,073,014102,06073014102,0.17874109263657958,0.27019002375296913,0.17220902612826602,0.45368171021377673,0.11223277909738717,06,073,014102,-117.03657609424084,32.71671854450262,coastal
7177.0,104693.0,39.3,1919.0,1177.0,1189.0,3208.0,716.0,Census Tract 142; San Diego County; California,06,073,014200,06073014200,0.2673819144489341,0.16399609864846035,0.16566810645116345,0.4469834192559565,0.0997631322279504,06,073,014200,-117.0433103539326,32.72694234269663,coastal
4510.0,87547.0,32.3,1793.0,551.0,287.0,2289.0,494.0,Census Tract 143; San Diego County; California,06,073,014300,06073014300,0.3975609756097561,0.1221729490022173,0.06363636363636363,0.5075388026607539,0.10953436807095343,06,073,014300,-117.04373618181819,32.736831875598085,coastal
4439.0,46250.0,38.9,1581.0,1082.0,54.0,2228.0,644.0,Census Tract 144; San Diego County; California,06,073,014400,06073014400,0.3561612975895472,0.24374859202523091,0.012164902004956072,0.5019148456859653,0.14507772020725387,06,073,014400,-117.0317365830721,32.744339272727274,coastal
4019.0,81058.0,32.5,1703.0,639.0,207.0,1748.0,498.0,Census Tract 145; San Diego County; California,06,073,014500,06073014500,0.42373724807165963,0.15899477481960686,0.05150534958945011,0.43493406319980094,0.1239114207514307,06,073,014500,-117.043326045,32.748078815,coastal
4899.0,71667.0,40.8,2785.0,334.0,153.0,1567.0,852.0,Census Tract 146.01; San Diego County; California,06,073,014601,06073014601,0.5684833639518269,0.06817717901612574,0.031230863441518677,0.31986119616248215,0.17391304347826086,06,073,014601,-117.02969335144927,32.760727347826084,coastal
5300.0,126628.0,35.4,3085.0,626.0,421.0,1333.0,139.0,Census Tract 146.02; San Diego County; California,06,073,014602,06073014602,0.5820754716981132,0.11811320754716981,0.07943396226415095,0.25150943396226416,0.026226415094339622,06,073,014602,-117.0254879673913,32.754203347826085,coastal
3698.0,97788.0,36.4,2202.0,225.0,288.0,926.0,367.0,Census Tract 147.01; San Diego County; California,06,073,014701,06073014701,0.5954570037858302,0.060843699296917256,0.07787993510005409,0.25040562466197946,0.09924283396430503,06,073,014701,-117.03675922162162,32.76445845405405,coastal
4251.0,115790.0,36.6,2702.0,119.0,660.0,850.0,87.0,Census Tract 147.02; San Diego County; California,06,073,014702,06073014702,0.6356151493766172,0.027993413314514232,0.155257586450247,0.19995295224653023,0.020465772759350742,06,073,014702,-117.044487092,32.760196412,coastal
4464.0,72500.0,39.4,3272.0,256.0,136.0,821.0,487.0,Census Tract 148.03; San Diego County; California,06,073,014803,06073014803,0.7329749103942652,0.05734767025089606,0.03046594982078853,0.183915770609319,0.10909498207885304,06,073,014803,-117.02304828673834,32.77913169892473,coastal
4281.0,82625.0,41.3,2763.0,178.0,427.0,593.0,309.0,Census Tract 148.04; San Diego County; California,06,073,014804,06073014804,0.6454099509460406,0.04157907031067508,0.09974305068909134,0.1385190376080355,0.07217939733707078,06,073,014804,-117.03228558333335,32.78487025520833,coastal
5170.0,94479.0,36.2,3305.0,436.0,344.0,1242.0,651.0,Census Tract 148.05; San Diego County; California,06,073,014805,06073014805,0.6392649903288201,0.08433268858800774,0.06653771760154739,0.2402321083172147,0.12591876208897484,06,073,014805,-117.03806767460318,32.77727551190476,coastal
3166.0,64075.0,38.6,1112.0,809.0,390.0,1131.0,843.0,Census Tract 148.06; San Diego County; California,06,073,014806,06073014806,0.35123183828174354,0.255527479469362,0.1231838281743525,0.3572331017056222,0.26626658243840806,06,073,014806,-117.0368435825688,32.77143194954128,coastal
4854.0,82240.0,33.4,2705.0,501.0,251.0,1026.0,506.0,Census Tract 149.01; San Diego County; California,06,073,014901,06073014901,0.5572723526988052,0.10321384425216316,0.051709929954676555,0.21137206427688504,0.10424392253811289,06,073,014901,-117.01143675287356,32.76235564942529,coastal
3004.0,72500.0,46.3,2207.0,127.0,75.0,624.0,148.0,Census Tract 149.02; San Diego County; California,06,073,014902,06073014902,0.7346870838881492,0.042276964047936086,0.024966711051930757,0.20772303595206393,0.0492676431424767,06,073,014902,-117.01314210243902,32.77015443414634,coastal
4466.0,79883.0,31.9,2690.0,141.0,107.0,2095.0,1209.0,Census Tract 150.01; San Diego County; California,06,073,015001,06073015001,0.6023287057769816,0.03157187639946261,0.023958799820868786,0.4690998656515898,0.2707120465741155,06,073,015001,-117.0104141851852,32.78786980952381,coastal
2876.0,59313.0,28.2,1336.0,518.0,79.0,1334.0,510.0,Census Tract 150.02; San Diego County; California,06,073,015002,06073015002,0.46453407510431155,0.18011126564673158,0.027468706536856746,0.46383866481223923,0.17732962447844228,06,073,015002,-117.00690490303029,32.78012607878788,coastal
4937.0,99000.0,36.0,3232.0,175.0,367.0,1193.0,262.0,Census Tract 151; San Diego County; California,06,073,015100,06073015100,0.6546485720072919,0.035446627506582944,0.07433664168523395,0.24164472351630545,0.05306866518128418,06,073,015100,-116.99293239647577,32.78796605286344,coastal
3955.0,154196.0,51.1,3195.0,47.0,131.0,748.0,77.0,Census Tract 152; San Diego County; California,06,073,015200,06073015200,0.8078381795195955,0.01188369152970923,0.033122629582806574,0.18912768647281922,0.019469026548672566,06,073,015200,-116.99046774455445,32.76763123960396,coastal
3591.0,61282.0,41.0,2478.0,312.0,73.0,661.0,911.0,Census Tract 153.01; San Diego County; California,06,073,015301,06073015301,0.6900584795321637,0.08688387635756056,0.020328599275967696,0.18407128933444722,0.25368978000556947,06,073,015301,-116.95829089855073,32.7843621884058,coastal
4448.0,115575.0,46.5,3113.0,197.0,311.0,925.0,203.0,Census Tract 153.02; San Diego County; California,06,073,015302,06073015302,0.6998651079136691,0.04428956834532374,0.06991906474820143,0.2079586330935252,0.045638489208633094,06,073,015302,-116.97399459472422,32.77471238129496,coastal
2700.0,156635.0,45.2,2198.0,46.0,52.0,446.0,64.0,Census Tract 154.03; San Diego County; California,06,073,015403,06073015403,0.8140740740740741,0.017037037037037038,0.01925925925925926,0.16518518518518518,0.023703703703703703,06,073,015403,-116.95065897173144,32.769482215547704,coastal
5653.0,137048.0,42.4,4287.0,0.0,56.0,1315.0,185.0,Census Tract 154.05; San Diego County; California,06,073,015405,06073015405,0.7583583937732178,0.0,0.00990624447196179,0.23261984786838846,0.03272598620201663,06,073,015405,-116.91778884057972,32.77559880289855,coastal
2628.0,153583.0,46.3,1945.0,23.0,25.0,450.0,156.0,Census Tract 154.06; San Diego County; California,06,073,015406,06073015406,0.7401065449010654,0.008751902587519025,0.009512937595129375,0.17123287671232876,0.0593607305936073,06,073,015406,-116.89799649164678,32.77401361575179,coastal
3627.0,46267.0,32.2,2764.0,303.0,32.0,772.0,1108.0,Census Tract 154.07; San Diego County; California,06,073,015407,06073015407,0.7620623104494072,0.08354011579818031,0.008822718500137855,0.21284808381582576,0.3054866280672732,06,073,015407,-116.94604253164556,32.7826911835443,coastal
4107.0,99673.0,48.8,2888.0,116.0,249.0,699.0,293.0,Census Tract 154.08; San Diego County; California,06,073,015408,06073015408,0.7031896761626492,0.02824446067689311,0.0606281957633309,0.1701972242512783,0.07134161188215242,06,073,015408,-116.9378728401254,32.77901982445141,coastal
5591.0,111364.0,45.0,3897.0,119.0,26.0,1249.0,211.0,Census Tract 155.01; San Diego County; California,06,073,015501,06073015501,0.6970130566982651,0.021284206760865676,0.004650330888928635,0.2233947415489179,0.03773922375245931,06,073,015501,-116.85492799475891,32.82020415408805,coastal
3033.0,127120.0,36.0,2290.0,8.0,27.0,781.0,180.0,Census Tract 155.02; San Diego County; California,06,073,015502,06073015502,0.7550280250576986,0.002637652489284537,0.008902077151335312,0.2575008242664029,0.05934718100890208,06,073,015502,-116.83622800490195,32.81193361960785,coastal
5912.0,63974.0,38.9,4453.0,91.0,176.0,1446.0,987.0,Census Tract 156.01; San Diego County; California,06,073,015601,06073015601,0.753213802435724,0.015392422192151556,0.029769959404600813,0.2445872801082544,0.16694857916102843,06,073,015601,-116.92551388317756,32.79202344859813,coastal
2756.0,152917.0,41.7,1968.0,30.0,26.0,689.0,381.0,Census Tract 156.02; San Diego County; California,06,073,015602,06073015602,0.714078374455733,0.01088534107402032,0.009433962264150943,0.25,0.13824383164005805,06,073,015602,-116.90841829106627,32.79525715850144,coastal
6362.0,42750.0,32.9,3365.0,756.0,597.0,1343.0,2149.0,Census Tract 157.01; San Diego County; California,06,073,015701,06073015701,0.5289217227287016,0.11883055642879597,0.09383841559258095,0.21109713926438228,0.3377868594781515,06,073,015701,-116.94171192517007,32.79777636054422,coastal
4730.0,47750.0,36.0,2463.0,341.0,38.0,1855.0,1068.0,Census Tract 157.04; San Diego County; California,06,073,015704,06073015704,0.5207188160676532,0.07209302325581396,0.008033826638477801,0.39217758985200846,0.22579281183932345,06,073,015704,-116.93752819379844,32.79084648837209,coastal
4270.0,60256.0,38.2,2714.0,617.0,308.0,909.0,831.0,Census Tract 157.05; San Diego County; California,06,073,015705,06073015705,0.6355971896955503,0.14449648711943794,0.07213114754098361,0.21288056206088993,0.1946135831381733,06,073,015705,-116.9503832878788,32.79199236363636,coastal
2551.0,33640.0,32.6,1621.0,132.0,0.0,1096.0,758.0,Census Tract 157.06; San Diego County; California,06,073,015706,06073015706,0.6354370834966679,0.051744413955311645,0.0,0.42963543708349666,0.29713837710701685,06,073,015706,-116.94646574626866,32.79094901492537,coastal
3657.0,52212.0,31.3,1778.0,210.0,120.0,1778.0,601.0,Census Tract 158.01; San Diego County; California,06,073,015801,06073015801,0.4861908668307356,0.05742411812961444,0.03281378178835111,0.4861908668307356,0.16434235712332512,06,073,015801,-116.95913989855073,32.797102333333335,coastal
4276.0,62292.0,40.0,2579.0,232.0,213.0,1410.0,855.0,Census Tract 158.02; San Diego County; California,06,073,015802,06073015802,0.6031337698783911,0.05425631431244153,0.04981290926099158,0.32974742750233865,0.1999532273152479,06,073,015802,-116.96036502777778,32.7911600462963,coastal
3751.0,45690.0,27.2,1241.0,219.0,281.0,1958.0,894.0,Census Tract 159.01; San Diego County; California,06,073,015901,06073015901,0.3308451079712077,0.058384430818448414,0.07491335643828312,0.5219941348973607,0.238336443615036,06,073,015901,-116.9695126547619,32.79095723809524,coastal
5435.0,45921.0,33.0,3256.0,214.0,302.0,2060.0,1178.0,Census Tract 159.02; San Diego County; California,06,073,015902,06073015902,0.5990800367985281,0.03937442502299908,0.05556577736890524,0.37902483900643974,0.21674333026678932,06,073,015902,-116.97132469117646,32.783878161764704,coastal
2365.0,100547.0,47.4,1701.0,10.0,59.0,676.0,451.0,Census Tract 160; San Diego County; California,06,073,016000,06073016000,0.7192389006342494,0.004228329809725159,0.024947145877378434,0.2858350951374207,0.19069767441860466,06,073,016000,-116.98155489189189,32.788811320945946,coastal
6412.0,108175.0,37.5,4647.0,55.0,220.0,1401.0,479.0,Census Tract 161; San Diego County; California,06,073,016100,06073016100,0.7247348721147848,0.008577666874610106,0.034310667498440424,0.21849656893325015,0.07470368059887711,06,073,016100,-116.99232796911197,32.79773038610039,coastal
5444.0,142697.0,40.5,4465.0,3.0,94.0,609.0,412.0,Census Tract 162.01; San Diego County; California,06,073,016201,06073016201,0.8201689933872153,0.0005510653930933138,0.017266715650257163,0.11186627479794269,0.07567964731814843,06,073,016201,-116.99259449433963,32.8162167509434,coastal
3923.0,68813.0,30.2,1292.0,1063.0,482.0,1212.0,574.0,Census Tract 162.02; San Diego County; California,06,073,016202,06073016202,0.3293397909762937,0.2709660973744583,0.12286515421871017,0.3089472342594953,0.1463165944430283,06,073,016202,-116.97162352762432,32.8148371077348,coastal
4886.0,64446.0,35.1,2723.0,369.0,292.0,1678.0,1119.0,Census Tract 163.01; San Diego County; California,06,073,016301,06073016301,0.5573065902578797,0.07552189930413426,0.059762586983217354,0.34343020875972163,0.22902169463774047,06,073,016301,-116.95666059541985,32.80200290839694,coastal
5784.0,56154.0,29.8,3249.0,232.0,282.0,1882.0,1590.0,Census Tract 163.02; San Diego County; California,06,073,016302,06073016302,0.5617219917012448,0.040110650069156296,0.0487551867219917,0.32538035961272477,0.274896265560166,06,073,016302,-116.94343171074381,32.802981595041324,coastal
5410.0,110076.0,39.7,4036.0,124.0,190.0,1376.0,413.0,Census Tract 164.01; San Diego County; California,06,073,016401,06073016401,0.7460258780036969,0.022920517560073937,0.03512014787430684,0.2543438077634011,0.07634011090573013,06,073,016401,-116.92716160109289,32.81631067759563,coastal
5428.0,81083.0,35.0,3328.0,723.0,51.0,976.0,591.0,Census Tract 164.03; San Diego County; California,06,073,016403,06073016403,0.6131171702284451,0.1331982313927782,0.00939572586588062,0.1798084008843036,0.10887988209285188,06,073,016403,-116.91044669121813,32.80721028895184,coastal
4092.0,46737.0,38.9,2018.0,409.0,24.0,1559.0,1438.0,Census Tract 164.04; San Diego County; California,06,073,016404,06073016404,0.49315738025415445,0.09995112414467253,0.005865102639296188,0.38098729227761485,0.3514173998044966,06,073,016404,-116.92822125882353,32.80538021176471,coastal
8034.0,66701.0,33.5,4863.0,246.0,479.0,2441.0,1805.0,Census Tract 165.02; San Diego County; California,06,073,016502,06073016502,0.6053024645257655,0.030619865571321882,0.059621608165297484,0.3038337067463281,0.22467015185461786,06,073,016502,-116.94334236216217,32.816970735135136,coastal
2934.0,97955.0,36.2,2031.0,91.0,90.0,938.0,214.0,Census Tract 165.03; San Diego County; California,06,073,016503,06073016503,0.6922290388548057,0.03101567825494206,0.03067484662576687,0.31970006816632585,0.07293796864349011,06,073,016503,-116.95505597500001,32.8222633625,coastal
6734.0,59129.0,32.5,3314.0,1449.0,354.0,2099.0,1235.0,Census Tract 165.04; San Diego County; California,06,073,016504,06073016504,0.49212949212949214,0.2151767151767152,0.05256905256905257,0.3117018117018117,0.1833976833976834,06,073,016504,-116.95552407333334,32.8151898,coastal
3634.0,126731.0,39.9,3029.0,1.0,95.0,782.0,47.0,Census Tract 166.06; San Diego County; California,06,073,016606,06073016606,0.833516785910842,0.000275178866263071,0.026141992294991746,0.21518987341772153,0.012933406714364337,06,073,016606,-117.01137828903654,32.84144826245847,coastal
7054.0,141229.0,41.1,5373.0,0.0,268.0,1382.0,551.0,Census Tract 166.07; San Diego County; California,06,073,016607,06073016607,0.7616954919194783,0.0,0.037992628296002265,0.19591721009356394,0.07811170966827333,06,073,016607,-116.9615824676806,32.854795520912546,coastal
2646.0,133092.0,41.4,2085.0,143.0,101.0,206.0,220.0,Census Tract 166.08; San Diego County; California,06,073,016608,06073016608,0.7879818594104309,0.054043839758125475,0.038170823885109596,0.07785336356764928,0.08314436885865457,06,073,016608,-116.96171379069767,32.86611518023256,coastal
5935.0,122873.0,40.4,4027.0,72.0,116.0,1663.0,422.0,Census Tract 166.09; San Diego County; California,06,073,016609,06073016609,0.6785172704296546,0.012131423757371525,0.019545071609098567,0.2802021903959562,0.07110362257792754,06,073,016609,-116.97576041666667,32.87669996354167,coastal
4560.0,84407.0,37.5,2661.0,134.0,140.0,1460.0,545.0,Census Tract 166.10; San Diego County; California,06,073,016610,06073016610,0.5835526315789473,0.029385964912280703,0.03070175438596491,0.3201754385964912,0.11951754385964912,06,073,016610,-116.97912209395972,32.85811059060403,coastal
1939.0,116667.0,38.4,1466.0,21.0,145.0,270.0,40.0,Census Tract 166.13; San Diego County; California,06,073,016613,06073016613,0.7560598246518824,0.010830324909747292,0.07478081485301702,0.13924703455389376,0.020629190304280558,06,073,016613,-117.00511755319148,32.8470849574468,coastal
3874.0,116658.0,40.9,2799.0,29.0,257.0,495.0,581.0,Census Tract 166.14; San Diego County; California,06,073,016614,06073016614,0.7225090345895715,0.0074858027878162104,0.06633970056788849,0.1277749096541043,0.14997418688693856,06,073,016614,-116.99100674172185,32.84748060927152,coastal
4151.0,131500.0,36.7,2667.0,194.0,223.0,764.0,202.0,Census Tract 166.15; San Diego County; California,06,073,016615,06073016615,0.642495784148398,0.046735726331004576,0.05372199470007227,0.18405203565405925,0.04866297277764394,06,073,016615,-116.97525906024097,32.84663946385542,coastal
3669.0,75469.0,40.2,2209.0,102.0,209.0,1270.0,146.0,Census Tract 166.16; San Diego County; California,06,073,016616,06073016616,0.6020714091032979,0.027800490596892886,0.05696375034069229,0.34614336331425455,0.03979285908967021,06,073,016616,-116.99461110915495,32.82924291197183,coastal
3705.0,46667.0,42.5,2583.0,285.0,74.0,993.0,826.0,Census Tract 166.17; San Diego County; California,06,073,016617,06073016617,0.697165991902834,0.07692307692307693,0.019973009446693658,0.2680161943319838,0.22294197031039137,06,073,016617,-116.97186702325581,32.83514420930233,coastal
3592.0,100000.0,43.6,2811.0,152.0,176.0,629.0,119.0,Census Tract 166.18; San Diego County; California,06,073,016618,06073016618,0.7825723830734966,0.042316258351893093,0.04899777282850779,0.17511135857461024,0.033129175946547886,06,073,016618,-117.02732573655915,32.833349150537636,coastal
4508.0,83976.0,43.5,3100.0,145.0,466.0,662.0,428.0,Census Tract 166.19; San Diego County; California,06,073,016619,06073016619,0.6876663708961845,0.032165039929015087,0.1033717834960071,0.1468500443655723,0.09494232475598935,06,073,016619,-117.0109856686217,32.829202891495605,coastal
2441.0,100000.0,36.0,1791.0,84.0,134.0,449.0,128.0,Census Tract 166.20; San Diego County; California,06,073,016620,06073016620,0.7337156902908644,0.03441212617779599,0.05489553461696026,0.1839410077836952,0.05243752560426055,06,073,016620,-117.00007689361702,32.85805734042553,coastal
4064.0,140250.0,38.5,2715.0,0.0,483.0,514.0,428.0,Census Tract 166.21; San Diego County; California,06,073,016621,06073016621,0.6680610236220472,0.0,0.11884842519685039,0.1264763779527559,0.10531496062992125,06,073,016621,-117.00487849230768,32.86120152564103,coastal
2986.0,107202.0,38.1,2169.0,0.0,175.0,940.0,175.0,Census Tract 167.03; San Diego County; California,06,073,016703,06073016703,0.7263898191560616,0.0,0.058606831882116545,0.31480241125251174,0.058606831882116545,06,073,016703,-116.94689990243901,32.84710969512195,coastal
7549.0,116711.0,35.2,5595.0,79.0,356.0,1773.0,512.0,Census Tract 167.04; San Diego County; California,06,073,016704,06073016704,0.7411577692409591,0.010464962246655185,0.047158564048218304,0.23486554510531196,0.0678235527884488,06,073,016704,-116.94644182442748,32.832044643765904,coastal
4893.0,63523.0,35.7,3450.0,65.0,62.0,1453.0,399.0,Census Tract 167.05; San Diego County; California,06,073,016705,06073016705,0.7050889025137952,0.013284283670549764,0.01267116288575516,0.29695483343552015,0.0815450643776824,06,073,016705,-116.93407938492064,32.849562539682545,coastal
2870.0,82200.0,40.0,2133.0,30.0,66.0,833.0,519.0,Census Tract 167.06; San Diego County; California,06,073,016706,06073016706,0.743205574912892,0.010452961672473868,0.022996515679442508,0.29024390243902437,0.1808362369337979,06,073,016706,-116.93870196534652,32.8405445,coastal
8903.0,85321.0,30.0,6375.0,287.0,96.0,2803.0,1086.0,Census Tract 168.04; San Diego County; California,06,073,016804,06073016804,0.7160507694035718,0.03223632483432551,0.010782882174547904,0.31483769515893517,0.12198135459957318,06,073,016804,-116.91117163483146,32.86163815168539,coastal
4172.0,83060.0,38.1,2592.0,22.0,126.0,1532.0,510.0,Census Tract 168.06; San Diego County; California,06,073,016806,06073016806,0.6212847555129435,0.0052732502396931925,0.030201342281879196,0.36720997123681687,0.12224352828379674,06,073,016806,-116.92818695804196,32.828402968531464,coastal
8221.0,116955.0,42.8,6175.0,32.0,346.0,1717.0,719.0,Census Tract 168.07; San Diego County; California,06,073,016807,06073016807,0.7511251672545919,0.003892470502371974,0.04208733730689697,0.20885537039289623,0.0874589466001703,06,073,016807,-116.92104420842571,32.83481472727273,coastal
5539.0,82206.0,38.1,3184.0,125.0,923.0,1608.0,857.0,Census Tract 168.09; San Diego County; California,06,073,016809,06073016809,0.5748330023469941,0.022567250406210507,0.16663657699945839,0.29030510922549196,0.15472106878497924,06,073,016809,-116.89689873350923,32.82991191029024,coastal
2980.0,145268.0,40.6,2183.0,0.0,50.0,567.0,201.0,Census Tract 168.10; San Diego County; California,06,073,016810,06073016810,0.7325503355704698,0.0,0.016778523489932886,0.19026845637583892,0.0674496644295302,06,073,016810,-116.91026915492958,32.84804281220657,coastal
4770.0,120107.0,43.6,3787.0,159.0,143.0,748.0,362.0,Census Tract 168.11; San Diego County; California,06,073,016811,06073016811,0.7939203354297694,0.03333333333333333,0.029979035639413,0.15681341719077568,0.07589098532494759,06,073,016811,-116.8970442182891,32.846677666666665,coastal
2793.0,79861.0,60.6,2203.0,48.0,153.0,184.0,221.0,Census Tract 168.12; San Diego County; California,06,073,016812,06073016812,0.7887576083064805,0.017185821697099892,0.05477980665950591,0.06587898317221626,0.07912638739706408,06,073,016812,-116.84922045,32.867516255434786,coastal
